 5.623E+03  1.348E-09  1.033E-09  5.738E-11  4.722E-11  6.003E-09  5.000E-09  1.054E-09  7.734E-10  5.195E-11  4.205E-11  1.068E-09  8.015E-10
 6.310E+03  9.086E-10  7.031E-10  3.367E-11  3.249E-11  3.994E-09  3.307E-09  7.167E-10  5.369E-10  3.053E-11  2.951E-11  7.348E-10  5.511E-10
 7.079E+03  6.102E-10  4.760E-10  2.380E-11  2.005E-11  2.633E-09  2.190E-09  4.874E-10  3.680E-10  2.172E-11  1.864E-11  4.978E-10  3.709E-10
 7.943E+03  4.084E-10  3.223E-10  1.542E-11  1.340E-11  1.738E-09  1.454E-09  3.265E-10  2.519E-10  1.448E-11  1.237E-11  3.406E-10  2.489E-10
 8.913E+03  2.774E-10  2.117E-10  9.916E-12  9.232E-12  1.147E-09  9.652E-10  2.246E-10  1.682E-10  9.330E-12  8.591E-12  2.291E-10  1.657E-10
 1.122E-02  7.434E+03  7.523E+03  3.855E+03  3.765E+03  0.000E+00  0.000E+00  2.759E+00  2.083E+00  2.563E+00  2.121E+00  0.000E+00  0.000E+00
 1.259E-02  7.996E+03  8.112E+03  4.108E+03  4.026E+03  0.000E+00  0.000E+00  3.181E+00  2.364E+00  2.890E+00  2.333E+00  0.000E+00  0.000E+00
 1.413E-02  8.304E+03  8.417E+03  4.338E+03  4.266E+03  0.000E+00  0.000E+00  3.587E+00  2.659E+00  3.231E+00  2.523E+00  0.000E+00  0.000E+00
 1.585E-02  8.524E+03  8.622E+03  4.530E+03  4.474E+03  0.000E+00  0.000E+00  4.212E+00  2.926E+00  3.690E+00  2.845E+00  0.000E+00  0.000E+00
 1.778E-02  8.696E+03  8.783E+03  4.684E+03  4.644E+03  0.000E+00  0.000E+00  4.843E+00  3.282E+00  4.108E+00  3.139E+00  0.000E+00  0.000E+00
 1.995E-02  8.827E+03  8.902E+03  4.805E+03  4.774E+03  0.000E+00  0.000E+00  5.500E+00  3.647E+00  4.418E+00  3.455E+00  0.000E+00  0.000E+00
 2.239E-02  8.919E+03  8.977E+03  4.882E+03  4.867E+03  0.000E+00  1.362E-03  6.238E+00  4.058E+00  4.854E+00  3.889E+00  0.000E+00  0.000E+00
 2.512E-02  8.975E+03  9.021E+03  4.919E+03  4.921E+03  0.000E+00  0.000E+00  7.136E+00  4.601E+00  5.360E+00  4.261E+00  0.000E+00  0.000E+00
 2.818E-02  9.012E+03  9.044E+03  4.927E+03  4.939E+03  0.000E+00  0.000E+00  8.082E+00  5.154E+00  5.921E+00  4.677E+00  0.000E+00  0.000E+00
 3.162E-02  9.030E+03  9.049E+03  4.900E+03  4.916E+03  0.000E+00  1.692E-03  8.976E+00  5.609E+00  6.468E+00  5.109E+00  0.000E+00  0.000E+00
 3.548E-02  9.030E+03  9.035E+03  4.832E+03  4.847E+03  1.894E-03  2.919E-03  1.012E+01  6.202E+00  7.067E+00  5.552E+00  0.000E+00  0.000E+00
 3.981E-02  9.009E+03  9.004E+03  4.722E+03  4.724E+03  2.763E-03  4.132E-03  1.127E+01  6.840E+00  7.745E+00  6.063E+00  0.000E+00  0.000E+00
 4.467E-02  8.965E+03  8.951E+03  4.552E+03  4.521E+03  9.908E-04  4.099E-03  1.246E+01  7.363E+00  8.313E+00  6.533E+00  0.000E+00  0.000E+00
 5.012E-02  8.767E+03  8.779E+03  4.308E+03  4.228E+03  8.113E-04  4.990E-03  1.385E+01  7.824E+00  8.787E+00  6.909E+00  0.000E+00  0.000E+00
 5.623E-02  8.430E+03  8.503E+03  4.077E+03  3.963E+03  1.746E-03  4.673E-03  1.544E+01  8.288E+00  9.351E+00  7.314E+00  0.000E+00  0.000E+00
 6.310E-02  8.177E+03  8.284E+03  3.887E+03  3.763E+03  1.743E-03  4.978E-03  1.708E+01  8.785E+00  9.839E+00  7.693E+00  0.000E+00  0.000E+00
 7.079E-02  7.925E+03  8.031E+03  3.680E+03  3.550E+03  2.412E-03  7.576E-03  1.868E+01  9.194E+00  1.019E+01  7.968E+00  0.000E+00  0.000E+00
 7.943E-02  7.405E+03  7.484E+03  3.449E+03  3.312E+03  3.149E-03  1.109E-02  2.045E+01  9.498E+00  1.050E+01  8.202E+00  0.000E+00  0.000E+00
 8.913E-02  6.692E+03  6.735E+03  3.191E+03  3.051E+03  3.002E-03  1.319E-02  2.226E+01  9.767E+00  1.070E+01  8.326E+00  0.000E+00  0.000E+00
 1.000E-01  5.968E+03  5.990E+03  2.912E+03  2.770E+03  4.290E-03  1.254E-02  2.388E+01  1.001E+01  1.077E+01  8.383E+00  0.000E+00  0.000E+00
 1.122E-01  5.254E+03  5.266E+03  2.615E+03  2.474E+03  6.201E-03  1.322E-02  2.512E+01  1.018E+01  1.073E+01  8.385E+00  0.000E+00  0.000E+00
 1.259E-01  4.571E+03  4.580E+03  2.312E+03  2.174E+03  6.063E-03  1.354E-02  2.620E+01  1.023E+01  1.062E+01  8.297E+00  3.495E-04  1.747E-04
 1.413E-01  3.936E+03  3.943E+03  2.017E+03  1.883E+03  5.198E-03  1.184E-02  2.706E+01  1.019E+01  1.040E+01  8.104E+00  4.318E-04  1.557E-04
 1.585E-01  3.361E+03  3.365E+03  1.740E+03  1.614E+03  6.663E-03  9.973E-03  2.761E+01  1.012E+01  1.010E+01  7.844E+00  3.848E-04  1.924E-04
