KAM00
 2.512E-01  548.40  547.82  288.72  251.00  1921.38  1931.01   985.22   883.88  .485 1.005  .897    
 2.818E-01  494.40  493.49  260.88  226.05  1614.54  1626.96   839.02   749.68  .490 1.008  .894    
 3.162E-01  443.69  442.28  234.25  202.38  1346.80  1362.55   714.19   631.39  .497 1.012  .884    
 3.548E-01  396.28  394.34  209.03  180.15  1121.56  1132.24   596.76   524.66  .498 1.010  .879    
 3.981E-01  352.01  349.81  185.60  159.56   932.19   933.61   489.55   430.40  .493 1.002  .879    
 4.467E-01  310.80  308.77  164.19  140.71   771.37   764.27   396.87   349.85  .486  .991  .882    
 5.012E-01  272.76  271.18  144.63  123.50   630.56   621.88   325.30   285.42  .488  .986  .877    
 5.623E-01  238.08  236.97  126.55  107.72   509.27   503.05   269.37   233.59  .497  .988  .867    
 6.310E-01  206.82  206.00  109.71   93.22   407.23   404.77   223.20   190.77  .510  .994  .855    
 7.079E-01  178.84  178.07   94.23   80.04   324.14   325.01   180.45   153.26  .514 1.003  .849    
 7.943E-01  153.90  152.94   80.35   68.25   256.95   260.23   142.43   121.14  .510 1.013  .851    
 8.913E-01  131.76  130.42   68.18   57.88   202.82   207.02   110.48    94.46  .500 1.021  .855    
 1.000E+00  112.19  110.50   57.60   48.83   159.52   161.47    85.64    73.07  .494 1.012  .853    
 1.122E+00   94.96   93.23   48.40   41.01   124.95   123.62    66.42    56.14  .493  .989  .845    
 1.259E+00   79.85   78.50   40.40   34.29    97.19    93.50    51.32    42.90  .494  .962  .836    
 1.413E+00   66.78   65.96   33.51   28.52    74.21    71.33    39.02    32.79  .493  .961  .840    
 1.585E+00   55.68   55.18   27.68   23.58    55.70    54.90    29.20    25.06  .491  .986  .858    
 1.778E+00   46.39   45.85   22.81   19.35    41.34    42.32    21.64    19.08  .487 1.024  .881    
 1.995E+00   38.62   37.85   18.75   15.75    30.99    31.95    16.21    14.33  .485 1.031  .884    
 2.239E+00   32.06   31.14   15.32   12.74    23.48    23.65    12.25    10.63  .486 1.007  .868    
 2.512E+00   26.46   25.62   12.41   10.25    17.84    17.26     9.26     7.78  .486  .967  .840    
 2.818E+00   21.73   21.09    9.96    8.22    13.27    12.63     6.84     5.60  .480  .952  .818    
 3.162E+00   17.83   17.36    7.96    6.60     9.66     9.30     4.93     3.96  .469  .962  .802    
 3.548E+00   14.66   14.27    6.35    5.32     6.95     6.87     3.51     2.78  .455  .989  .790    
 3.981E+00   12.09   11.70    5.05    4.30     5.09     5.13     2.55     1.99  .445 1.008  .779    
 4.467E+00    9.95    9.54    3.98    3.47     3.80     3.86     1.89     1.46  .437 1.015  .773    
 5.012E+00    8.15    7.71    3.10    2.79     2.87     2.89     1.39     1.09  .430 1.008  .783    
 5.623E+00    6.63    6.20    2.39    2.21     2.15     2.09      .94      .81  .412  .973  .863    
 6.310E+00    5.36    5.00    1.88    1.74     1.59     1.45      .58      .60  .386  .916 1.030    
 7.079E+00    4.31    4.07    1.54    1.34     1.15      .99      .35      .42  .358  .864 1.225    
KAM04
 1.995E-03 1799.98 1803.40  932.80  865.71  1141.31  1311.81   357.38   216.03  .234 1.149  .604    
 2.239E-03 1799.69 1803.08  932.72  865.65  1215.50  1339.56   333.85   297.15  .247 1.102  .890    
 2.512E-03 1799.35 1802.71  932.63  865.56  1324.76  1356.18   285.34   409.41  .259 1.024 1.435    
 2.818E-03 1798.93 1802.29  932.54  865.42  1402.31  1412.49   362.61   487.59  .302 1.007 1.345    
 3.162E-03 1798.44 1801.79  932.38  865.24  1445.43  1500.57   546.98   530.74  .366 1.038  .970    
 3.548E-03 1797.87 1801.19  932.12  865.03  1472.86  1601.71   781.26   564.38  .438 1.087  .722    
 3.981E-03 1797.22 1800.48  931.75  864.76  1550.41  1682.55   940.43   682.49  .502 1.085  .726    
 4.467E-03 1796.44 1799.64  931.27  864.39  1668.27  1740.53  1024.85   869.28  .556 1.043  .848    
 5.012E-03 1795.49 1798.68  930.70  863.85  1803.23  1789.64  1073.63  1088.12  .602  .992 1.013    
 5.623E-03 1794.35 1797.56  930.00  863.13  1915.38  1889.99  1208.38  1272.35  .652  .987 1.053    
 6.310E-03 1793.01 1796.22  929.11  862.20  2000.92  2029.76  1414.52  1416.98  .702 1.014 1.002    
 7.079E-03 1791.44 1794.59  927.92  861.06  2101.17  2216.30  1658.58  1545.07  .742 1.055  .932    
 7.943E-03 1789.50 1792.53  926.38  859.64  2414.23  2567.63  1900.37  1752.74  .733 1.064  .922    
 8.913E-03 1786.93 1789.81  924.43  857.82  2894.05  3040.25  2126.59  2020.98  .699 1.051  .950    
 1.000E-02 1783.47 1786.21  921.99  855.45  3469.89  3575.38  2352.32  2318.86  .663 1.030  .986    
 1.122E-02 1778.86 1781.51  918.93  852.44  4085.69  4120.35  2681.39  2622.00  .646 1.008  .978    
 1.259E-02 1772.83 1775.50  914.98  848.64  4700.19  4644.37  3082.91  2912.88  .642  .988  .945    
 1.413E-02 1765.14 1767.97  909.91  843.95  5313.31  5163.39  3510.08  3205.78  .641  .972  .913    
 1.585E-02 1755.35 1758.50  903.50  838.07  6054.05  5845.87  3911.59  3625.04  .633  .966  .927    
 1.778E-02 1742.85 1746.43  895.58  830.57  6865.23  6631.91  4267.57  4126.82  .622  .966  .967    
 1.995E-02 1727.05 1731.13  885.97  821.04  7670.91  7464.79  4586.76  4643.38  .610  .973 1.012    
 2.239E-02 1707.46 1711.82  874.35  809.17  8393.02  8394.10  4957.70  5084.80  .598 1.000 1.026    
 2.512E-02 1683.66 1687.56  860.27  794.78  8999.04  9339.27  5346.24  5431.16  .588 1.038 1.016    
 2.818E-02 1655.29 1657.56  843.32  777.71  9500.91 10185.57  5688.17  5687.27  .578 1.072 1.000    
 3.162E-02 1621.69 1621.51  823.41  757.77 10030.33 10716.70  5852.62  5897.76  .566 1.068 1.008    
 3.548E-02 1581.98 1579.61  800.78  734.70 10532.60 10947.03  5854.66  6047.44  .554 1.039 1.033    
 3.981E-02 1535.49 1532.20  775.68  708.36 10871.26 10908.32  5720.38  6073.67  .542 1.003 1.062    
 4.467E-02 1482.96 1479.95  748.53  679.51 10674.38 10567.24  5440.64  5760.42  .527  .990 1.059    
 5.012E-02 1426.34 1423.84  719.90  649.58 10057.38 10000.12  5058.98  5203.29  .512  .994 1.029    
 5.623E-02 1367.44 1364.84  690.31  619.82  9217.22  9300.50  4629.85  4551.40  .496 1.009  .983    
 6.310E-02 1306.93 1303.49  659.93  590.45  8449.29  8597.55  4239.96  4045.18  .486 1.018  .954    
 7.079E-02 1244.62 1240.01  628.68  560.86  7763.03  7908.42  3888.24  3665.49  .482 1.019  .943    
 7.943E-02 1180.37 1174.67  596.54  530.57  7131.82  7237.79  3562.60  3357.04  .482 1.015  .942    
 8.913E-02 1114.22 1107.69  563.57  499.58  6533.59  6601.89  3250.19  3041.66  .479 1.010  .936    
 1.000E-01 1046.37 1039.27  529.90  468.28  5959.39  5996.60  2949.13  2721.81  .474 1.006  .923    
 1.122E-01  977.15  969.75  495.73  437.02  5391.45  5406.74  2657.91  2411.21  .469 1.003  .907    
 1.259E-01  907.63  900.05  461.36  406.01  4769.96  4784.11  2369.31  2128.46  .471 1.003  .898    
 1.413E-01  839.35  831.47  427.17  375.35  4133.01  4158.78  2089.46  1872.39  .478 1.006  .896    
 1.585E-01  773.53  765.08  393.51  345.16  3530.83  3566.90  1823.74  1637.82  .488 1.010  .898    
 1.778E-01  710.26  701.29  360.74  315.71  3038.75  3052.93  1573.38  1414.06  .490 1.005  .899    
 1.995E-01  648.92  640.07  329.19  287.37  2635.15  2609.76  1342.79  1205.45  .486  .990  .898    
 2.239E-01  589.15  581.41  299.12  260.41  2284.95  2224.87  1136.54  1017.26  .478  .974  .895    
 2.512E-01  531.61  525.46  270.56  234.92  1934.73  1885.25   962.36   856.07  .476  .974  .890    
 2.818E-01  477.60  472.43  243.43  210.89  1600.49  1586.98   815.01   718.63  .481  .992  .882    
 3.162E-01  427.93  422.52  217.67  188.28  1304.28  1326.51   687.75   600.98  .490 1.017  .874    
 3.548E-01  382.26  375.92  193.45  167.14  1077.56  1098.45   571.62   499.26  .492 1.019  .873    
 3.981E-01  339.62  332.82  171.04  147.51   902.73   901.40   468.05   411.81  .488  .999  .880    
 4.467E-01  299.38  293.29  150.57  129.40   759.33   735.00   379.45   337.26  .480  .968  .889    
 5.012E-01  261.79  257.06  131.90  112.81   624.17   602.15   309.95   274.33  .476  .965  .885    
 5.623E-01  227.52  223.69  114.72   97.73   501.42   494.97   254.84   221.60  .478  .987  .870    
 6.310E-01  196.92  192.92   98.87   84.11   396.39   405.07   209.18   177.64  .483 1.022  .849    
 7.079E-01  169.74  165.04   84.42   71.91   314.51   322.13   167.62   141.00  .485 1.024  .841    
 7.943E-01  145.50  140.50   71.58   61.10   250.61   249.36   131.25   110.85  .484  .995  .845    
 8.913E-01  123.81  119.41   60.41   51.61   199.38   189.89   101.10    86.45  .482  .952  .855    
 1.000E+00  104.62  101.24   50.75   43.31   155.61   147.49    78.01    67.28  .479  .948  .862    
 1.122E+00   87.98   85.25   42.38   36.08   119.19   116.77    60.33    52.22  .477  .980  .866    
 1.259E+00   73.77   70.97   35.12   29.79    90.21    92.69    46.52    40.22  .474 1.027  .865    
 1.413E+00   61.66   58.52   28.89   24.42    68.94    70.30    35.17    30.25  .470 1.020  .860    
 1.585E+00   51.23   48.14   23.66   19.94    53.18    51.09    26.10    22.25  .464  .961  .852    
 1.778E+00   42.18   39.82   19.33   16.27    41.02    36.20    19.17    16.14  .457  .882  .842    
 1.995E+00   34.45   33.10   15.73   13.27    30.78    26.64    14.34    11.85  .456  .865  .826    
 2.239E+00   28.02   27.43   12.69   10.78    22.49    20.42    10.91     8.80  .459  .908  .807    
 2.512E+00   22.81   22.50   10.09    8.70    16.14    15.96     8.26     6.57  .462  .988  .796    
 2.818E+00   18.60   18.24    7.94    6.97    11.62    11.97     5.87     4.83  .453 1.030  .823    
 3.162E+00   15.20   14.73    6.28    5.56     8.42     8.63     3.93     3.49  .435 1.026  .888    
 3.548E+00   12.43   11.93    5.06    4.42     6.13     6.08     2.55     2.49  .413  .993  .975    
 3.981E+00   10.16    9.69    4.13    3.51     4.48     4.42     1.84     1.77  .405  .986  .957    
 4.467E+00    8.29    7.83    3.33    2.79     3.29     3.32     1.48     1.25  .413 1.008  .843    
 5.012E+00    6.75    6.25    2.59    2.21     2.43     2.51     1.22      .88  .426 1.035  .723    
 5.623E+00    5.47    4.95    1.95    1.76     1.79     1.80      .88      .62  .418 1.003  .707    
 6.310E+00    4.41    3.92    1.46    1.40     1.32     1.22      .57      .44  .396  .921  .769    
 7.079E+00    3.54    3.16    1.11    1.12      .97      .80      .34      .31  .369  .828  .898    
KAM05
 1.995E-03 1924.77 1924.67  988.17  920.90  1337.59  1469.05   181.22   288.51  .167 1.098 1.592    
 2.239E-03 1924.43 1924.31  988.12  920.83  1471.60  1483.54   279.13   283.51  .190 1.008 1.016    
 2.512E-03 1924.00 1923.91  988.02  920.76  1632.40  1439.68   434.20   257.90  .225  .882  .594    
 2.818E-03 1923.49 1923.48  987.87  920.67  1697.99  1426.00   533.45   343.32  .281  .840  .644    
 3.162E-03 1922.90 1922.98  987.68  920.52  1676.02  1442.92   575.78   522.61  .352  .861  .908    
 3.548E-03 1922.27 1922.42  987.45  920.27  1613.87  1485.29   600.24   744.62  .434  .920 1.241    
 3.981E-03 1921.57 1921.76  987.16  919.91  1647.29  1575.69   741.63   897.38  .509  .957 1.210    
 4.467E-03 1920.74 1920.96  986.75  919.45  1763.40  1699.93   979.49   981.35  .566  .964 1.002    
 5.012E-03 1919.74 1920.00  986.14  918.91  1926.10  1842.88  1258.24  1038.78  .609  .957  .826    
 5.623E-03 1918.51 1918.82  985.30  918.22  2083.62  1998.21  1458.71  1214.02  .655  .959  .832    
 6.310E-03 1917.03 1917.40  984.25  917.30  2224.89  2155.33  1580.86  1485.54  .700  .969  .940    
 7.079E-03 1915.26 1915.67  983.00  916.03  2382.61  2339.84  1671.81  1801.86  .736  .982 1.078    
 7.943E-03 1913.06 1913.50  981.47  914.35  2733.91  2717.67  1897.37  2073.97  .728  .994 1.093    
 8.913E-03 1910.18 1910.61  979.47  912.23  3233.87  3242.04  2230.96  2293.09  .699 1.003 1.028    
 1.000E-02 1906.34 1906.76  976.83  909.63  3815.30  3842.90  2620.15  2497.60  .668 1.007  .953    
 1.122E-02 1901.31 1901.69  973.40  906.37  4422.76  4451.79  3003.70  2860.92  .661 1.007  .952    
 1.259E-02 1894.83 1895.18  969.03  902.13  5018.53  5034.22  3359.95  3343.04  .667 1.003  .995    
 1.413E-02 1886.67 1887.01  963.61  896.58  5623.06  5613.47  3701.08  3873.73  .674  .998 1.047    
 1.585E-02 1876.28 1876.67  956.86  889.46  6453.12  6399.73  4136.44  4362.13  .661  .992 1.055    
 1.778E-02 1862.85 1863.40  948.38  880.60  7430.33  7320.74  4628.04  4783.94  .638  .985 1.034    
 1.995E-02 1845.61 1846.46  937.79  869.81  8424.09  8287.10  5122.25  5153.35  .615  .984 1.006    
 2.239E-02 1824.07 1825.07  924.75  856.75  9223.25  9260.61  5565.16  5579.72  .603 1.004 1.003    
 2.512E-02 1798.01 1798.48  909.02  840.89  9808.16 10172.89  5932.89  6022.85  .598 1.037 1.015    
 2.818E-02 1767.27 1766.02  890.37  821.78 10249.86 10973.83  6226.20  6426.45  .596 1.071 1.032    
 3.162E-02 1731.02 1727.04  868.46  799.11 10839.16 11658.49  6504.92  6731.14  .588 1.076 1.035    
 3.548E-02 1687.91 1680.96  842.88  772.73 11493.04 12186.26  6739.92  6918.14  .577 1.060 1.026    
 3.981E-02 1636.87 1627.44  813.36  742.64 11995.46 12448.83  6839.52  6925.24  .563 1.038 1.013    
 4.467E-02 1578.82 1567.65  780.79  709.90 11795.34 12078.92  6513.08  6498.66  .545 1.024  .998    
 5.012E-02 1516.42 1504.00  746.95  676.40 11045.14 11232.53  5877.27  5771.29  .523 1.017  .982    
 5.623E-02 1452.07 1438.66  713.41  643.74 10017.04 10155.48  5120.83  4940.03  .499 1.014  .965    
 6.310E-02 1386.53 1372.32  680.36  612.14  9129.96  9227.89  4555.10  4321.19  .484 1.011  .949    
 7.079E-02 1319.25 1304.43  646.95  580.68  8382.96  8444.29  4152.18  3882.74  .477 1.007  .935    
 7.943E-02 1249.79 1234.59  612.49  548.64  7717.60  7745.29  3835.56  3547.42  .477 1.004  .925    
 8.913E-02 1178.24 1162.95  576.98  515.91  7059.22  7049.89  3493.08  3213.00  .475  .999  .920    
 1.000E-01 1105.10 1090.12  540.99  482.83  6406.13  6360.51  3131.16  2877.29  .471  .993  .919    
 1.122E-01 1030.94 1016.71  505.04  449.77  5757.66  5686.55  2773.76  2550.84  .465  .988  .920    
 1.259E-01  956.81  943.49  469.32  417.01  5082.58  5025.10  2456.58  2243.68  .465  .989  .913    
 1.413E-01  884.01  871.30  433.83  384.81  4412.19  4391.88  2174.90  1958.93  .470  .995  .901    
 1.585E-01  813.60  800.87  398.63  353.37  3782.09  3800.41  1916.50  1698.08  .477 1.005  .886    
 1.778E-01  745.96  732.79  364.12  322.90  3237.69  3260.14  1658.02  1462.14  .480 1.007  .882    
 1.995E-01  681.01  667.52  330.92  293.55  2769.90  2774.28  1409.19  1250.63  .480 1.002  .887    
 2.239E-01  618.71  605.43  299.50  265.48  2364.32  2343.77  1181.23  1062.74  .477  .991  .900    
 2.512E-01  559.21  546.74  270.02  238.80  2006.37  1969.77   985.77   897.93  .474  .982  .911    
 2.818E-01  502.74  491.53  242.47  213.57  1691.62  1647.13   819.94   754.20  .471  .974  .920    
 3.162E-01  449.49  439.86  216.79  189.88  1416.21  1371.00   680.58   628.83  .470  .968  .924    
 3.548E-01  399.71  391.65  192.82  167.85  1174.25  1139.10   568.30   517.42  .469  .970  .910    
 3.981E-01  353.61  346.75  170.30  147.64   964.55   944.12   476.44   420.43  .470  .979  .882    
 4.467E-01  311.31  305.08  149.13  129.31   785.84   779.20   398.21   338.75  .471  .992  .851    
 5.012E-01  272.74  266.64  129.48  112.69   636.97   637.63   325.27   274.92  .471 1.001  .845    
 5.623E-01  237.74  231.50  111.67   97.51   513.78   517.13   259.88   224.46  .470 1.007  .864    
 6.310E-01  206.15  199.67   95.85   83.59   412.39   415.70   204.31   182.76  .467 1.008  .895    
 7.079E-01  177.75  171.09   81.90   71.05   329.78   331.04   160.51   144.62  .462 1.004  .901    
 7.943E-01  152.32  145.66   69.61   60.06   262.60   261.24   126.13   111.38  .453  .995  .883    
 8.913E-01  129.66  123.25   58.78   50.66   207.69   204.28    99.02    84.36  .445  .984  .852    
 1.000E+00  109.71  103.69   49.23   42.62   161.65   157.93    77.75    64.92  .446  .977  .835    
 1.122E+00   92.41   86.82   40.83   35.62   123.92   120.82    60.90    50.76  .456  .975  .834    
 1.259E+00   77.62   72.39   33.47   29.46    93.96    91.73    47.25    39.79  .469  .976  .842    
 1.413E+00   65.04   60.10   27.16   24.12    71.34    69.78    35.55    30.14  .466  .978  .848    
 1.585E+00   54.31   49.60   21.90   19.65    54.28    53.16    26.02    22.11  .448  .979  .850    
 1.778E+00   45.15   40.63   17.62   16.02    41.27    40.28    18.73    15.92  .425  .976  .850    
 1.995E+00   37.37   33.11   14.15   13.06    31.09    29.61    13.73    11.77  .420  .953  .858    
 2.239E+00   30.82   26.99   11.26   10.56    23.21    21.16    10.22     8.93  .432  .912  .874    
 2.512E+00   25.36   22.14    8.85    8.43    17.20    14.90     7.62     6.82  .450  .866  .895    
 2.818E+00   20.82   18.24    6.86    6.63    12.73    10.92     5.46     5.00  .442  .858  .915    
 3.162E+00   17.05   14.97    5.29    5.18     9.41     8.33     3.78     3.52  .411  .886  .933    
 3.548E+00   13.93   12.13    4.09    4.05     6.94     6.47     2.55     2.42  .371  .932  .950    
 3.981E+00   11.35    9.71    3.18    3.18     5.09     4.78     1.71     1.66  .342  .939  .973    
 4.467E+00    9.23    7.75    2.50    2.50     3.71     3.38     1.15     1.15  .323  .909 1.002    
 5.012E+00    7.51    6.22    1.99    1.98     2.70     2.32      .77      .79  .313  .860 1.027    
 5.623E+00    6.10    5.03    1.59    1.58     1.96     1.64      .55      .55  .308  .836  .999    
 6.310E+00    4.95    4.07    1.26    1.26     1.43     1.20      .42      .39  .308  .839  .927    
 7.079E+00    4.01    3.28     .98    1.01     1.03      .88      .31      .28  .308  .852  .880    
KAM06
 1.995E-03 1945.85 1949.00  998.54  922.58  1390.48  1022.35   266.85   138.63  .168  .735  .520    
 2.239E-03 1945.50 1948.73  998.46  922.54  1444.59  1210.22   341.00   226.43  .214  .838  .664    
 2.512E-03 1945.10 1948.36  998.36  922.46  1446.34  1472.41   417.43   356.42  .265 1.018  .854    
 2.818E-03 1944.66 1947.89  998.21  922.33  1465.55  1587.48   538.67   438.84  .320 1.083  .815    
 3.162E-03 1944.15 1947.34  998.00  922.17  1502.96  1564.54   693.78   473.49  .381 1.041  .682    
 3.548E-03 1943.56 1946.76  997.70  921.99  1567.40  1475.83   857.75   499.05  .446  .942  .582    
 3.981E-03 1942.84 1946.11  997.30  921.74  1739.62  1518.61   973.20   658.06  .501  .873  .676    
 4.467E-03 1941.94 1945.34  996.81  921.36  1993.76  1677.21  1042.05   926.26  .536  .841  .889    
 5.012E-03 1940.77 1944.36  996.23  920.77  2262.90  1895.64  1096.93  1240.93  .562  .838 1.131    
 5.623E-03 1939.35 1943.15  995.52  919.93  2361.15  2068.97  1259.66  1467.02  .615  .876 1.165    
 6.310E-03 1937.74 1941.68  994.57  918.87  2307.15  2190.34  1509.21  1604.69  .692  .949 1.063    
 7.079E-03 1936.01 1939.96  993.29  917.60  2224.30  2318.58  1808.35  1707.24  .774 1.042  .944    
 7.943E-03 1933.98 1937.80  991.59  916.03  2547.46  2714.46  2124.25  1961.32  .776 1.066  .923    
 8.913E-03 1931.21 1934.88  989.38  913.95  3205.32  3321.51  2436.85  2337.04  .731 1.036  .959    
 1.000E-02 1927.26 1930.87  986.56  911.17  4030.88  4038.15  2746.79  2765.54  .683 1.002 1.007    
 1.122E-02 1921.89 1925.51  982.98  907.56  4725.39  4732.07  3116.99  3129.26  .660 1.001 1.004    
 1.259E-02 1915.03 1918.58  978.43  903.06  5263.50  5366.88  3521.46  3416.59  .653 1.020  .970    
 1.413E-02 1906.60 1909.88  972.70  897.63  5744.00  5965.84  3941.81  3677.44  .651 1.039  .933    
 1.585E-02 1896.01 1898.96  965.49  890.91  6583.10  6709.82  4423.81  4135.02  .644 1.019  .935    
 1.778E-02 1882.22 1885.17  956.44  882.34  7686.29  7540.93  4929.14  4733.17  .635  .981  .960    
 1.995E-02 1864.22 1867.87  945.19  871.36  8856.66  8403.91  5420.33  5379.66  .626  .949  .992    
 2.239E-02 1841.50 1846.24  931.41  857.51  9735.74  9352.92  5887.66  5969.47  .621  .961 1.014    
 2.512E-02 1814.04 1819.36  914.74  840.49 10311.54 10307.23  6300.90  6464.36  .619 1.000 1.026    
 2.818E-02 1781.84 1786.36  894.88  820.05 10703.63 11190.82  6645.68  6856.54  .617 1.046 1.032    
 3.162E-02 1744.01 1746.47  871.46  795.86 11323.37 11973.75  6957.98  7191.53  .607 1.057 1.034    
 3.548E-02 1698.87 1698.98  844.10  767.59 12069.02 12600.44  7206.51  7440.09  .594 1.044 1.032    
 3.981E-02 1645.08 1643.47  812.57  735.10 12669.37 12941.96  7290.48  7495.48  .577 1.022 1.028    
 4.467E-02 1583.76 1581.24  778.01  699.73 12452.94 12579.30  6874.23  6994.89  .554 1.010 1.018    
 5.012E-02 1518.03 1514.97  742.56  663.93 11600.49 11686.56  6103.70  6113.57  .525 1.007 1.002    
 5.623E-02 1450.72 1447.09  708.08  629.74 10430.87 10531.80  5211.60  5110.58  .492 1.010  .981    
 6.310E-02 1382.80 1378.50  674.64  597.34  9417.01  9506.17  4592.50  4395.05  .475 1.009  .957    
 7.079E-02 1313.73 1308.87  640.95  565.49  8563.66  8617.65  4197.81  3919.21  .472 1.006  .934    
 7.943E-02 1243.11 1237.97  605.93  533.17  7813.68  7829.46  3916.27  3578.50  .479 1.002  .914    
 8.913E-02 1170.91 1165.64  569.57  500.16  7102.06  7120.38  3585.12  3237.39  .480 1.003  .903    
 1.000E-01 1097.49 1091.86  532.61  466.87  6419.73  6467.95  3214.44  2891.92  .474 1.008  .900    
 1.122E-01 1023.26 1016.81  495.76  433.69  5759.95  5841.34  2836.06  2557.10  .465 1.014  .902    
 1.259E-01  949.05  941.50  459.40  400.84  5093.81  5168.51  2486.50  2254.19  .462 1.015  .907    
 1.413E-01  875.93  867.46  423.74  368.38  4443.01  4485.16  2168.75  1980.76  .465 1.009  .913    
 1.585E-01  804.81  795.96  388.92  336.47  3830.05  3837.04  1880.98  1728.27  .471 1.002  .919    
 1.778E-01  736.32  727.37  355.16  305.54  3274.35  3283.08  1620.80  1476.60  .472 1.003  .911    
 1.995E-01  670.86  661.48  322.62  276.18  2778.67  2811.30  1387.25  1236.74  .469 1.012  .891    
 2.239E-01  608.73  598.21  291.48  248.82  2344.38  2401.07  1178.81  1021.64  .464 1.024  .867    
 2.512E-01  549.92  537.94  261.92  223.40  1979.48  2024.94   992.26   848.78  .460 1.023  .855    
 2.818E-01  494.18  481.26  234.14  199.64  1671.76  1686.16   827.57   709.60  .458 1.009  .857    
 3.162E-01  441.41  428.61  208.25  177.31  1407.73  1389.71   684.68   593.63  .457  .987  .867    
 3.548E-01  391.83  380.02  184.27  156.50  1171.39  1141.14   563.84   488.82  .455  .974  .867    
 3.981E-01  345.82  335.32  162.17  137.43   963.06   933.97   462.20   396.12  .452  .970  .857    
 4.467E-01  303.59  294.35  141.88  120.20   783.81   761.88   377.16   317.85  .450  .972  .843    
 5.012E-01  265.15  256.86  123.33  104.60   634.58   620.89   307.13   258.31  .450  .978  .841    
 5.623E-01  230.30  222.62  106.41   90.30   511.25   504.88   249.28   212.22  .454  .988  .851    
 6.310E-01  198.89  191.45   91.04   77.09   409.63   408.22   200.99   174.18  .459  .997  .867    
 7.079E-01  170.74  163.38   77.24   65.10   326.01   324.71   159.41   138.40  .458  .996  .868    
 7.943E-01  145.69  138.52   65.05   54.58   257.66   254.24   124.44   106.68  .451  .987  .857    
 8.913E-01  123.55  116.84   54.45   45.58   202.22   196.55    95.97    80.66  .443  .972  .841    
 1.000E+00  104.12   98.08   45.29   37.90   157.59   151.04    73.93    61.91  .440  .958  .837    
 1.122E+00   87.19   81.95   37.37   31.24   121.95   115.50    56.87    48.18  .442  .947  .847    
 1.259E+00   72.55   68.15   30.56   25.42    93.50    87.86    43.47    37.42  .446  .940  .861    
 1.413E+00   60.06   56.40   24.76   20.44    70.29    66.43    32.58    27.78  .442  .945  .853    
 1.585E+00   49.63   46.47   19.93   16.38    51.90    49.92    23.97    19.79  .430  .962  .826    
 1.778E+00   41.04   38.11   15.97   13.18    37.91    37.28    17.43    13.77  .415  .983  .790    
 1.995E+00   33.96   31.14   12.73   10.65    28.12    27.58    12.79     9.91  .408  .981  .775    
 2.239E+00   28.03   25.38   10.06    8.57    21.18    20.22     9.45     7.39  .407  .955  .782    
 2.512E+00   22.98   20.66    7.84    6.81    16.06    14.72     6.94     5.58  .407  .917  .805    
 2.818E+00   18.73   16.82    6.05    5.35    11.92    10.66     4.88     4.05  .395  .894  .830    
 3.162E+00   15.22   13.69    4.66    4.18     8.67     7.70     3.31     2.83  .375  .887  .855    
 3.548E+00   12.38   11.17    3.62    3.28     6.22     5.55     2.19     1.91  .349  .892  .874    
 3.981E+00   10.10    9.12    2.83    2.60     4.48     4.03     1.49     1.26  .323  .900  .843    
 4.467E+00    8.24    7.45    2.23    2.11     3.25     2.96     1.05      .80  .298  .909  .764    
 5.012E+00    6.72    6.06    1.74    1.76     2.38     2.18      .75      .51  .275  .918  .680    
 5.623E+00    5.47    4.91    1.36    1.50     1.76     1.62      .50      .40  .266  .918  .784    
 6.310E+00    4.42    3.95    1.08    1.24     1.32     1.20      .32      .37  .274  .909 1.149    
 7.079E+00    3.55    3.16     .89     .96      .97      .87      .20      .34  .291  .898 1.672    
KAM07
 1.995E-03 1918.80 1916.29  969.04  907.45  1311.46  1228.58   341.35   316.97  .259  .937  .929    
 2.239E-03 1918.45 1915.98  968.95  907.37  1502.77  1309.31   405.90   356.91  .271  .871  .879    
 2.512E-03 1918.02 1915.61  968.84  907.27  1674.63  1359.58   444.36   391.78  .276  .812  .882    
 2.818E-03 1917.49 1915.19  968.69  907.14  1746.72  1402.53   512.37   462.58  .310  .803  .903    
 3.162E-03 1916.89 1914.70  968.50  906.96  1731.99  1439.66   605.76   561.97  .368  .831  .928    
 3.548E-03 1916.23 1914.14  968.24  906.72  1680.88  1483.02   718.81   677.95  .441  .882  .943    
 3.981E-03 1915.50 1913.47  967.90  906.40  1746.83  1599.22   870.92   803.05  .500  .915  .922    
 4.467E-03 1914.61 1912.65  967.43  905.98  1912.28  1771.60  1048.84   929.68  .537  .926  .886    
 5.012E-03 1913.51 1911.63  966.81  905.44  2122.51  1967.89  1238.97  1058.27  .562  .927  .854    
 5.623E-03 1912.16 1910.38  965.99  904.74  2261.22  2130.88  1436.91  1216.62  .604  .942  .847    
 6.310E-03 1910.58 1908.87  964.94  903.84  2327.89  2255.91  1632.70  1393.99  .660  .969  .854    
 7.079E-03 1908.78 1907.09  963.60  902.70  2393.21  2388.43  1833.49  1594.41  .717  .998  .870    
 7.943E-03 1906.58 1904.88  961.90  901.19  2745.27  2740.37  2111.02  1896.16  .730  .998  .898    
 8.913E-03 1903.64 1901.98  959.70  899.18  3326.76  3263.78  2441.79  2269.64  .715  .981  .929    
 1.000E-02 1899.64 1898.09  956.85  896.48  4021.21  3877.89  2793.84  2680.81  .693  .964  .960    
