bs74-rc00.d
  1.77828E-01  2.76934E+03  2.76712E+03  1.42779E+03  1.34387E+03
  1.99526E-01  2.35228E+03  2.34866E+03  1.21765E+03  1.14353E+03
  2.23872E-01  1.98912E+03  1.98533E+03  1.03079E+03  9.66470E+02
  2.51189E-01  1.67472E+03  1.67122E+03  8.67156E+02  8.11951E+02
  2.81838E-01  1.40408E+03  1.40086E+03  7.25758E+02  6.78601E+02
  3.16228E-01  1.17236E+03  1.16920E+03  6.04985E+02  5.64662E+02
  3.54813E-01  9.74874E+02  9.71521E+02  5.02699E+02  4.68045E+02
  3.98107E-01  8.06926E+02  8.03285E+02  4.16186E+02  3.86290E+02
  4.46684E-01  6.64418E+02  6.60535E+02  3.43043E+02  3.17219E+02
  5.01187E-01  5.43872E+02  5.39862E+02  2.81294E+02  2.59009E+02
  5.62341E-01  4.42307E+02  4.38312E+02  2.29292E+02  2.10124E+02
  6.30957E-01  3.57147E+02  3.53304E+02  1.85654E+02  1.69251E+02
  7.07946E-01  2.86149E+02  2.82575E+02  1.49200E+02  1.35263E+02
  7.94328E-01  2.27344E+02  2.24124E+02  1.18920E+02  1.07178E+02
  8.91251E-01  1.78996E+02  1.76184E+02  9.39347E+01  8.41403E+01
  1.00000E+00  1.39573E+02  1.37189E+02  7.34771E+01  6.53988E+01
  1.12202E+00  1.07740E+02  1.05778E+02  5.68837E+01  5.03018E+01
  1.25893E+00  8.23751E+01  8.07970E+01  4.35953E+01  3.82986E+01
  1.41254E+00  6.24284E+01  6.11823E+01  3.30904E+01  2.88799E+01
  1.58489E+00  4.69309E+01  4.59605E+01  2.48869E+01  2.15800E+01
  1.77828E+00  3.50227E+01  3.42747E+01  1.85541E+01  1.59873E+01
  1.99526E+00  2.59644E+01  2.53916E+01  1.37184E+01  1.17488E+01
  2.23872E+00  1.91368E+01  1.86998E+01  1.00637E+01  8.56920E+00
  2.51189E+00  1.40327E+01  1.36998E+01  7.32821E+00  6.20637E+00
  2.81838E+00  1.02453E+01  9.99129E+00  5.29928E+00  4.46596E+00
